id_bien;numero_voie;type_voie;voie;surface_carrez;type_local;nombre_pieces;code_departement;code_commune
25419;79;AV;DU GEN CHARLES DE GAULLE;70.24;Appartement;3;93;074
25420;2;AV;QUESNAY;39.52;Appartement;2;93;046
25421;79;AV;DU GEN CHARLES DE GAULLE;85.23;Appartement;4;93;074
25422;1;AV;CAMILLE DESMOULINS;32.23;Appartement;1;93;046
25423;13;AV;P VAILLANT COUTURIER;100.84;Maison;5;93;078
25424;49;RUE;DU DOCTEUR ROUX;58.43;Appartement;3;93;071
25425;29;RUE;DE BRETAGNE;26.77;Appartement;1;93;071
25426;40;AV;LIEGEARD;51.7;Appartement;3;93;071
25427;10;AV;BUFFON;24.9;Appartement;1;93;078
25428;29;AV;DU CONSUL GEN NORDLING;28;Appartement;1;93;046
25429;9001;RES;VALLEE DES ANGES;53.51;Appartement;3;93;014
25430;8;AV;JEAN JACQUES ROUSSEAU;132;Maison;3;93;005
25431;42;RUE;DE LA MARE NEUVE;84.7;Appartement;4;93;074
25432;12;AV;PABLO PICASSO;46.95;Appartement;2;93;078
25433;21;RUE;REMBRANDT;80.27;Maison;4;93;005
25434;3;PL;DU CHATEAU;58.75;Appartement;4;93;014
25435;52;ALL;DES CHARMILLES;27.91;Appartement;1;93;046
25436;53;AV;DES PAVILLONS SOUS BOIS;44.9;Appartement;2;93;005
25437;133;AV;GILBERT BERGER;69.86;Appartement;3;93;073
25438;22;AV;DU MAL LECLERC;20.41;Appartement;1;93;046
25439;50;AV;DU GEN CHARLES DE GAULLE;41.38;Appartement;2;93;074
25440;50;AV;DU MAL LECLERC;52.72;Appartement;3;93;046
25441;98;AV;DES PRIMEVERES;84.74;Maison;4;93;071
25442;25;BD;LEFEVRE;18.75;Appartement;1;93;005
25443;1;ALL;MARYSE HILSZ;67.58;Appartement;3;93;071
25444;32;BD;DE L HOTEL DE VILLE;69.02;Appartement;4;93;073
25445;56;;SIXIEME AVENUE;69.17;Maison;4;93;073
25446;26;ALL;DU CLOCHER D AULNAY;25.87;Appartement;2;93;046
25447;11;RUE;DES MIMOSAS;47.03;Appartement;2;93;005
25448;26;RUE;ERIC TABARLY;75.68;Maison;4;93;078
25449;15;ALL;DE ROSNY;27.6;Appartement;1;93;046
25450;15;ALL;VICTOIRE LEMEAUX;24.34;Appartement;1;93;046
25451;21;RUE;DU CDT BRASSEUR;44.46;Appartement;2;93;005
25452;30;RUE;LOUIS ESCHARD;49.56;Appartement;2;93;073
25453;11;AV;ANDRE TOUTAIN;63.55;Appartement;3;93;071
25454;3;ALL;P ET M CURIE;55.74;Appartement;3;93;014
25455;37;AV;JEAN JACQUES ROUSSEAU;39.4;Appartement;2;93;046
25456;1;ALL;VICTOR HUGO;56;Appartement;3;93;014
25457;6;AV;PABLO PICASSO;78.79;Appartement;3;93;078
25458;5;ALL;SUDROT;48.62;Appartement;2;93;046
25459;66;AV;DU HUIT MAI 1945;33.07;Appartement;1;93;007
25460;38;RUE;DE MEAUX;58;Appartement;3;93;074
25461;11;AV;AUGUSTE BLANQUI;31.31;Appartement;1;93;078
25462;44;RUE;JEAN MOULIN;58.62;Maison;3;93;015
25463;28;RUE;FERNAND HERBAUT;50.74;Appartement;3;93;005
25464;5;ALL;FAIDHERBE;81.7;Appartement;3;93;046
25465;15;ALL;FAIDHERBE;86.53;Appartement;4;93;046
25466;1;AV;QUESNAY;29.14;Appartement;1;93;046
25467;33;RUE;AMEDEE DUNOIS;82.41;Appartement;3;93;046
25468;30;AV;BERLIOZ;79.64;Appartement;4;93;071
25469;91;AV;DE NONNEVILLE;21.8;Appartement;3;93;005
25470;5;ALL;DES ROSEAUX;78.08;Appartement;4;93;005
25471;11;ALL;DU GROS CHENE;30.03;Appartement;1;93;046
25472;2;ALL;URBAIN LE VERRIER;93.58;Appartement;4;93;078
25473;7;RUE;PIERRE BROSSOLETTE;81.38;Appartement;4;93;073
25474;52;AV;ARISTIDE BRIAND;79.3;Appartement;4;93;046
25475;7;ALL;DES TILLEULS;35.4;Appartement;2;93;014
25476;38;;SIXIEME AVENUE;39.56;Appartement;2;93;073
25477;9001;RES;VALLEE DES ANGES;68.52;Appartement;4;93;014
25478;1;RUE;KLEBER;79.75;Maison;4;93;007
25479;21;AV;DE SAVIGNY;71.24;Appartement;4;93;005
25480;1;RUE;ROGER SALENGRO;34.22;Appartement;2;93;005
25481;30;RUE;SAINT CLAUDE;46.92;Appartement;2;93;046
25482;1;AV;DESCARTES;46.13;Appartement;3;93;007
25483;30;RUE;GEORGES CLEMENCEAU;54.09;Appartement;2;93;046
25484;4;CHE;DES POSTES;69.97;Appartement;3;93;014
25485;20;AV;DU MAL LYAUTEY;72.5;Maison;4;93;071
25486;42;ALL;MONTPENSIER;31.48;Appartement;1;93;046
25487;26;AV;DU GENERAL DE LESTRAIN;59.29;Appartement;3;93;078
25488;40;AV;DUMONT;78.19;Appartement;4;93;005
25489;21;ALL;VVE LINDET GIRARD;55.21;Appartement;3;93;014
25490;12;RUE;DES ECOLES;21.05;Appartement;1;93;005
25491;1;ALL;HONORE DE BALZAC;66.03;Appartement;4;93;014
25492;4;RUE;PACHOT LAINE;28.9;Appartement;1;93;046
25493;39;RUE;REMBRANDT;107.2;Maison;5;93;005
25494;73;AV;DE MUN;39.38;Appartement;2;93;005
25495;7;ALL;DU DOC DUPUYTREN;74.31;Appartement;3;93;005
25496;6;CHE;DES FAUVETTES;82;Maison;5;93;015
25497;71;AV;DU GEN CHARLES DE GAULLE;56.35;Appartement;2;93;074
25498;14;RUE;EUGENE MASSE;48.1;Appartement;3;93;046
25499;39;AV;ANATOLE FRANCE;84.79;Appartement;4;93;005
25500;63;AV;ARISTIDE BRIAND;44.06;Appartement;2;93;046
25501;11;ALL;DES TILLEULS;102.53;Appartement;5;93;014
25502;9001;RES;LE HAMEAU DE L ETANG;67.39;Appartement;3;93;015
25503;8;ALL;GERMAINE;43.31;Appartement;2;93;046
25504;10;ALL;JACQUES DECOUR;91.99;Appartement;5;93;071
25505;2;AV;JULES JOUY;74.06;Appartement;4;93;005
25506;22;BD;CHANZY;58.05;Appartement;3;93;046
25507;29;AV;DU CONSUL GEN NORDLING;32.24;Appartement;1;93;046
25508;8;RUE;VEUVE BOUQUIN;45;Appartement;2;93;007
25509;164;AV;DE LA REPUBLIQUE;63.87;Appartement;3;93;007
25510;72;BD;CHARLES FLOQUET;86.18;Maison;5;93;005
25511;8;AV;BERLIOZ;79.63;Appartement;4;93;071
25512;19;ALL;JEAN BAPTISTE DU CERCEAU;52.47;Appartement;2;93;073
25513;4;RUE;DU CDT GUILBAUD;60.38;Appartement;3;93;005
25514;49;AV;MAURICE METAIS;93.25;Maison;4;93;071
25515;7;RUE;DES ECOLES;49.3;Appartement;3;93;005
25516;17;AV;MADELEINE;51.02;Maison;4;93;005
25517;40;AV;LIEGEARD;45.09;Appartement;3;93;071
25518;1;ALL;VICTOR HUGO;66.74;Appartement;4;93;014
25519;11;RUE;ONZE NOVEMBRE;40.03;Appartement;2;93;005
25520;4;ALL;DUPERREY;96.24;Appartement;5;93;050
25521;1;RUE;DU BEL AIR;63.08;Appartement;4;93;049
25522;35;AV;SAINTE FOY;106.31;Maison;4;93;032
25523;4;ALL;JOSEPHINE;77.93;Appartement;4;93;051
25524;46;PROM;MARX DORMOY;33;Appartement;2;93;033
25525;8;ALL;DE LA NOISERAIE;63.68;Appartement;2;93;051
25526;7;AV;VICTOR BASCH;32.76;Appartement;1;93;051
25527;4;RUE;DU MARCHE;24.05;Appartement;1;93;051
25528;23;ALL;DES BOSQUETS;35.5;Appartement;2;93;062
25529;39;AV;THIERS;60.22;Appartement;3;93;062
25530;19;AV;DU MARECHAL JOFFRE;75.28;Appartement;3;93;033
25531;3;SQ;XAVIER MONTENY;72.92;Appartement;4;93;032
25532;8;ALL;DES PLUMERAIES;68.4;Appartement;4;93;050
25533;36;ALL;DU CHATEAU D EAU;17.25;Appartement;1;93;062
25534;214;ALL;DE MONTFERMEIL;60.59;Appartement;3;93;032
25535;93;BD;DE L OUEST;49.34;Appartement;2;93;062
25536;4;MAIL;DU CLOS SAINT VINCENT;83.2;Appartement;4;93;051
25537;10;ALL;LOUIS ARAGON;18.03;Appartement;1;93;051
25538;2;RUE;PAUL CORLIN;46.68;Appartement;2;93;049
25539;122;AV;DE LA RESISTANCE;45.26;Appartement;2;93;062
25540;7;RUE;PAUL CORLIN;62.27;Appartement;3;93;049
25541;9001;RUE;DE LA MONTAGNE SAVART;10.29;Appartement;1;93;032
25542;28;RUE;GAMBETTA;32.48;Appartement;2;93;050
25543;17;AV;JULES FERRY;62;Maison;3;93;032
25544;20;BD;SOUCHET;25.6;Appartement;1;93;051
25545;172;RUE;PAUL ET CAMILLE THOMOUX;46.66;Appartement;2;93;050
25546;3;RUE;DU MARECHAL JUIN;46.25;Appartement;2;93;051
25547;9001;RES;VICTOR HUGO;74.24;Appartement;5;93;047
25548;34;AV;GEORGES CLEMENCEAU;72.89;Appartement;3;93;049
25549;2;PL;JACQUELINE AURIOL;39.16;Appartement;2;93;047
25550;5;RUE;DU PORT;75.34;Appartement;4;93;050
25551;57;ALL;JARDIN ANGLAIS;66.14;Appartement;3;93;062
25552;8;IMP;ANTOINE WATTEAU;62.38;Appartement;3;93;049
25553;5;RUE;DU PORT;78.53;Appartement;4;93;050
25554;1;RUE;DES FOUGERES;48.89;Appartement;3;93;033
25555;26;AV;DU CENTRE PROLONGEE;68.69;Appartement;3;93;049
25556;69;AV;VICTOR HUGO;22.9;Appartement;3;93;049
25557;5;ALL;DE LA NOISERAIE;35.4;Appartement;1;93;051
25558;34;ALL;THIELLEMENT;42.23;Appartement;2;93;062
25559;29;AV;GABRIEL PERI;62.23;Appartement;3;93;051
25560;8;ALL;DE L EGLISE;73.87;Appartement;3;93;062
25561;28;AV;THIERS;74.67;Appartement;4;93;062
25562;50;RUE;THEOPHILE GAUBERT;76.7;Appartement;3;93;050
25563;6;ALL;GAMBETTA;19.6;Appartement;2;93;062
25564;156;AV;DES ARTS;36.9;Appartement;3;93;047
25565;2;AV;LEON BLUM;52.22;Appartement;2;93;050
25566;32;ALL;THIELLEMENT;67.3;Appartement;3;93;062
25567;80;RUE;GASTON NAVAILLES;93.35;Appartement;4;93;050
25568;14;AV;DU CENTRE PROLONGEE;66.85;Appartement;3;93;049
25569;1;RUE;MAURICE RAVEL;26.84;Appartement;1;93;033
25570;24;AV;DES PERDRIX;81.69;Maison;4;93;047
25571;21;RUE;D AVRON;82.02;Appartement;4;93;032
25572;106;AV;HENRI BARBUSSE;65.61;Appartement;3;93;032
25573;3;RUE;PAUL BELMONDO;53.28;Appartement;2;93;051
25574;13;AV;DE LA PEPINIERE;22.09;Appartement;1;93;032
25575;70;RUE;DU LAVOIR;78.9;Maison;4;93;047
25576;2;AV;PAUL DOUMER;102.37;Appartement;5;93;049
25577;1;PL;GEN DE GAULLE;49.85;Appartement;2;93;062
25578;1;ALL;DES SYCOMORES;100.98;Maison;5;93;033
25579;7;RUE;DE LA MONTGOLFIERE;111.6;Maison;5;93;051
25580;14;AV;DE LA RESISTANCE;71.75;Appartement;3;93;062
25581;85;AV;CARNOT;159.91;Maison;5;93;049
25582;3;RUE;DE REIMS;79.28;Appartement;4;93;051
25583;48;AV;DE LA RESISTANCE;12.65;Appartement;1;93;062
25584;58;BD;DU MIDI;20.4;Appartement;1;93;062
25585;37;AV;GEORGES CLEMENCEAU;39.77;Appartement;2;93;049
25586;21;RUE;DES CAHOUETTES;91.13;Maison;4;93;049
25587;48;RUE;DU GAL LECLERC;21.04;Appartement;1;93;032
25588;18;RUE;DES CAHOUETTES;67.26;Appartement;3;93;049
25589;119;AV;DE LA RESISTANCE;64.77;Appartement;3;93;062
25590;27;ALL;DU VAL DE MARNE;67.82;Appartement;4;93;050
25591;19;RUE;DE L EGALITE;96.45;Maison;4;93;050
25592;70;AV;DES TULIPES;80.7;Appartement;3;93;047
25593;155;AV;DU MARECHAL LECLERC;63.74;Appartement;3;93;050
25594;12;RUE;D ESTIENNE D ORVES;54.56;Maison;3;93;050
25595;4;BD;DU MIDI;67.91;Appartement;3;93;062
25596;10;ALL;LOUIS ARAGON;18.4;Appartement;1;93;051
25597;8;AV;DES ABRICOTS;48.52;Appartement;2;93;047
25598;1;RUE;MAURICE RAVEL;65.34;Appartement;3;93;033
25599;103;BD;DU MARECHAL FOCH;17.95;Appartement;1;93;051
25600;11;RUE;ROBERT SCHUMANN;82.11;Maison;4;93;051
25601;13;RUE;DES MOULINS;80.48;Maison;4;93;047
25602;17;CHE;DE LA RENARDIERE;95.43;Appartement;3;93;032
25603;1;ALL;DE LA NOISERAIE;89.9;Appartement;4;93;051
25604;1;RUE;MAURICE RAVEL;47.75;Appartement;2;93;033
25605;18;RUE;DE LA REPUBLIQUE;19.01;Appartement;1;93;051
25606;81;RUE;DU GAL LECLERC;29.75;Appartement;2;93;032
25607;2;ALL;DU VAL FLEURI;54.57;Appartement;3;93;051
25608;2;PL;DES FEDERES;114.17;Appartement;5;93;051
25609;2;BD;DU BEL AIR;108.88;Appartement;4;93;033
25610;3;RUE;LEON BLUM;64.87;Appartement;1;93;032
25611;3;RUE;LEON BLUM;67.25;Appartement;4;93;032
25612;2;RUE;RAFFIN;31.86;Appartement;2;93;032
25613;44;BD;GALLIENI;19.68;Appartement;1;93;049
25614;178;RUE;PAUL ET CAMILLE THOMOUX;28.97;Appartement;1;93;050
25615;34;ALL;THIELLEMENT;64.17;Appartement;2;93;062
25616;3;RTE;DE GOURNAY;94.27;Maison;4;93;051
25617;1;RUE;GAMBETTA;78.71;Appartement;4;93;050
25618;86;AV;EMILE COSSONNEAU;70.23;Appartement;3;93;051
25619;103;BD;DU MARECHAL FOCH;18.23;Appartement;1;93;051
25620;18;RUE;DE LA REPUBLIQUE;18.35;Appartement;1;93;051
25621;13;PL;LOUIS ARAGON;67.31;Appartement;3;93;051
25622;18;RUE;DE LA REPUBLIQUE;18.4;Appartement;1;93;051
25623;15;SEN;DES PIOTTES;34.07;Appartement;1;93;051
25624;7;RUE;DE LA HALLE;23.48;Appartement;1;93;047
25625;73;RUE;DU ONZE NOVEMBRE;83.04;Appartement;4;93;050
25626;7;RUE;DE LA HALLE;36.49;Appartement;2;93;047
25627;7;RUE;DE LA HALLE;31.85;Appartement;2;93;047
25628;8;RUE;WELTER;69.77;Appartement;3;93;050
25629;38;RUE;EDOUARD MANET;82;Maison;5;93;032
25630;50;AV;GEORGES CLEMENCEAU;81.67;Appartement;3;93;051
25631;12;RUE;DE VOIZE;48.41;Appartement;2;93;049
25632;6;RUE;JEAN MOULIN;58.95;Appartement;3;93;051
25633;18;RUE;DE LA REPUBLIQUE;18.37;Appartement;1;93;051
25634;7;PL;DE L DE TASSIGNY;50.43;Appartement;2;93;032
25635;38;RUE;DELAGARDE;41.02;Appartement;2;93;047
25636;14;RUE;RENE BASCHET;68.4;Appartement;4;93;032
25637;8;ALL;DE MAINTENON;65.03;Appartement;3;93;051
25638;10;RUE;ANDRE GERARDIN;70.76;Appartement;4;93;032
25639;16;PROM;MICHEL SIMON;68.5;Appartement;3;93;051
25640;17;AV;SAINTE FOY;42.84;Appartement;2;93;032
25641;4;VLA;DE L UNION;67.55;Appartement;3;93;032
25642;8;PL;DU 11 NOVEMBRE 1918;66.13;Appartement;3;93;051
25643;19;AV;DU MARECHAL JOFFRE;21.08;Appartement;1;93;033
25644;40;PROM;MARX DORMOY;24.35;Appartement;1;93;033
25645;37;RUE;DU DOCTEUR SUREAU;58.38;Appartement;3;93;051
25646;43;ALL;DE LA FONTAINE;53.66;Appartement;2;93;062
25647;9;RUE;PAUL BELMONDO;55.62;Appartement;2;93;051
25648;1;PL;DU CAPRICE;20.95;Appartement;1;93;051
25649;43;RUE;PIERRE BROSSOLETTE;43.72;Appartement;3;93;049
25650;1;RUE;MAURICE RAVEL;42.03;Appartement;2;93;033
25651;18;RUE;GASTON NAVAILLES;71;Maison;4;93;050
25652;122;AV;DE LA RESISTANCE;60.2;Appartement;3;93;062
25653;4;RUE;JEAN BACHELET;139.46;Appartement;2;93;049
25654;8;AV;DE LA RESISTANCE;20.42;Appartement;2;93;062
25655;11;RUE;P VAILLANT COUTURIER;58.06;Appartement;3;93;049
25656;14;AV;DU PRESIDENT ROOSEVELT;33.54;Appartement;2;93;049
25657;8;RUE;DE TOURAINE;56.13;Appartement;2;93;050
25658;4;CHE;DES TILLEULS;92.64;Maison;3;93;033
25659;22;RUE;JEAN BOUIN;49.26;Appartement;2;93;032
25660;8;RUE;WELTER;69.63;Appartement;3;93;050
25661;16;AV;DU MARECHAL FOCH;55.62;Appartement;3;93;049
25662;148;AV;THIERS;27.99;Appartement;1;93;062
25663;2;RUE;JEAN MOULIN;49.68;Appartement;3;93;032
25664;7;ESP;DE CHANTILLY;81.04;Appartement;4;93;050
25665;14;AV;DES RAMIERS;38.65;Appartement;2;93;049
25666;9001;RES;VICTOR HUGO;33.73;Appartement;2;93;047
25667;45;RUE;HUDIER;103.86;Maison;4;93;051
25668;9;RUE;GUILLEMETEAU;46.42;Appartement;2;93;032
25669;2;PL;PABLO PICASSO;90.27;Appartement;4;93;051
25670;29;ALL;DE LA BATELLERIE;60.34;Maison;3;93;051
25671;11;VLA;GIOT;61.22;Appartement;4;93;032
25672;39;RUE;DU DOCTEUR SUREAU;20.66;Appartement;1;93;051
25673;5;RUE;PIERRE BEZET;71.44;Appartement;4;93;032
25674;4;BD;DU MIDI;27.05;Appartement;1;93;062
25675;147;AV;DES ARTS;104.5;Maison;4;93;047
25676;26;ALL;CLEMENCET;29.69;Appartement;1;93;062
25677;36;ALL;DU CHATEAU D EAU;18.42;Appartement;1;93;062
25678;1;RTE;DE GOURNAY;30.35;Appartement;1;93;051
25679;10;ALL;VALERE LEFEBVRE;63.78;Appartement;3;93;062
25680;14;ALL;LOUIS ARAGON;80.29;Appartement;4;93;051
25681;7;BD;DE L OUEST;57.14;Appartement;3;93;062
25682;50;AV;GEORGES CLEMENCEAU;41.67;Appartement;2;93;051
25683;9;RUE;ANDRE GERARDIN;58.85;Appartement;3;93;032
25684;3;RUE;PASTEUR;40.03;Appartement;2;93;050
25685;78;AV;DU PRESIDENT ROOSEVELT;28.45;Appartement;2;93;049
25686;2;ALL;DE MONTFERMEIL;73.42;Appartement;5;93;062
25687;166;AV;EMILE COSSONNEAU;17.03;Appartement;1;93;051
25688;22;RUE;LEO LAGRANGE;42.53;Appartement;2;93;051
25689;35;RUE;DU DOCTEUR SUREAU;76.45;Appartement;4;93;051
25690;20;RUE;JEAN MOULIN;39.81;Appartement;2;93;032
25691;21;RUE;DE LA MONTGOLFIERE;85.35;Appartement;2;93;051
25692;2;AV;DES VIOLETTES;42.73;Appartement;2;93;047
25693;5;ALL;DU FAON;70.17;Maison;3;93;051
25694;36;BD;DU MIDI;34.38;Appartement;2;93;062
25695;29;RUE;DES AUBEPINES;80.02;Maison;4;93;033
25696;55;AV;JEAN JAURES;44.59;Appartement;2;93;032
25697;37;RUE;AUGUSTE RENOIR;83.82;Maison;5;93;032
25698;30;AV;DE LA RESISTANCE;62.99;Appartement;3;93;062
25699;26;ALL;CLEMENCET;24.41;Appartement;1;93;062
25700;7;AV;PAUL DOUMER;32.73;Appartement;2;93;033
25701;22;RUE;DES COLLINES;42.82;Appartement;2;93;032
25702;106;AV;MEDERIC;32.87;Appartement;1;93;051
25703;13;SEN;DES PIOTTES;34.03;Appartement;1;93;051
25704;108;AV;HENRI BARBUSSE;65.68;Appartement;3;93;032
25705;21;ALL;DU VAL DE MARNE;68.24;Appartement;4;93;050
25706;170;AV;EMILE COSSONNEAU;60.63;Appartement;3;93;051
25707;5;AV;DE GAGNY;25.51;Appartement;1;93;032
25708;1;PL;DU COMMERCE;60.38;Appartement;2;93;050
25709;51;AV;DU MARECHAL JOFFRE;24.75;Appartement;2;93;049
25710;13;RUE;DES MOULINS;125.4;Maison;6;93;047
25711;1;RUE;ANDRE GERARDIN;73.24;Appartement;4;93;032
25712;40;BD;SOUCHET;20.65;Appartement;1;93;051
25713;2;ALL;GUYNEMER;57.29;Appartement;2;93;050
25714;28;RUE;EDOUARD MANET;81.73;Maison;5;93;032
25715;3;AV;DU GRAND CERF;65.04;Appartement;3;93;032
25716;1;RUE;DE SAVOIE;40.36;Appartement;1;93;050
25717;27;BD;DE L EST;38.97;Appartement;1;93;062
25718;155;AV;DU MARECHAL LECLERC;66.66;Appartement;3;93;050
25719;65;AV;ARISTIDE BRIAND;23.23;Appartement;1;93;033
25720;8;RUE;LEON HUTIN;58.2;Appartement;3;93;032
25721;39;RUE;CONTANT;63.78;Appartement;3;93;032
25722;5;BD;DU LEVANT;17.41;Appartement;1;93;051
25723;40;AV;DU GEN DE GAULLE;27.22;Appartement;1;93;050
25724;15;AV;JOFFRE;36.19;Appartement;2;93;032
25725;19;RUE;DU DIX HUIT JUIN;67;Appartement;4;93;032
25726;23;RTE;DE GOURNAY;65.19;Appartement;3;93;051
25727;29;RUE;DE LA REPUBLIQUE;90.24;Maison;4;93;051
25728;32;ALL;THIELLEMENT;71.43;Appartement;3;93;062
25729;131;AV;DU MARECHAL FOCH;73.6;Appartement;4;93;049
25730;17;ALL;DES BRULIS;47.11;Appartement;3;93;062
25731;9001;RES;VICTOR HUGO;33.85;Appartement;2;93;047
25732;6;AV;LEON BRY;44.68;Appartement;2;93;032
25733;1;ALL;DU PARC;55.85;Appartement;3;93;051
25734;152;AV;EMILE COSSONNEAU;62.39;Appartement;4;93;051
25735;107;AV;DES SCIENCES;30.83;Appartement;1;93;047
25736;2;RUE;ARTHUR RIMBAUD;63.58;Appartement;3;93;051
25737;74;AV;DE LA RESISTANCE;21.5;Appartement;1;93;062
25738;1;RUE;DU BEL AIR;63.43;Appartement;4;93;049
25739;10;RUE;DE LA LIBERATION;68.17;Appartement;4;93;050
25740;23;RUE;DES BOIS;56.46;Maison;4;93;051
25741;78;AV;DU PRESIDENT ROOSEVELT;16.63;Appartement;1;93;049
25742;24;RUE;DU ONZE NOVEMBRE;60.88;Appartement;3;93;050
25743;103;AV;THIERS;24.55;Appartement;1;93;062
25744;21;RUE;DU DOCTEUR SUREAU;58.65;Appartement;3;93;051
25745;25;RUE;DU ONZE NOVEMBRE;13.6;Appartement;1;93;050
25746;13;RUE;DES ORMES;82.56;Appartement;4;93;048
25747;79;AV;PASTEUR;58.64;Appartement;3;93;048
25748;84;AV;DE LA RESISTANCE;192.06;Appartement;5;93;048
25749;2;RUE;ROGER RAMEAU;64.77;Appartement;3;93;064
25750;24;RUE;KLEBER;102.46;Appartement;6;93;048
25751;12;AV;DU RAINCY;37.97;Appartement;1;93;077
25752;1;PL;LUCY PARSONS;41.02;Appartement;2;93;048
25753;137;RUE;DE PARIS;64.41;Appartement;3;93;048
25754;13;RUE;DES ORMES;80.09;Appartement;4;93;048
25755;3;RUE;DU BEL AIR;46.36;Appartement;2;93;048
25756;10;BD;HENRI BARBUSSE;15.95;Appartement;1;93;048
25757;12;RUE;MARCEL SEMBAT;14.75;Appartement;1;93;048
25758;41;RUE;CIRCULAIRE H JOUSSEAUME;105;Maison;5;93;077
25759;126;RUE;HOCHE;66.05;Appartement;3;93;048
25760;36;BD;CHANZY;61.2;Appartement;4;93;048
25761;13;RUE;DES ORMES;83.49;Appartement;4;93;048
25762;1;PL;LUCY PARSONS;79.65;Appartement;4;93;048
25763;327;BD;DE LA BOISSIERE;41.06;Appartement;2;93;064
25764;19;RUE;DES GRANDES CULTURES;42.33;Appartement;2;93;048
25765;93;RUE;DE ROSNY;40.85;Appartement;2;93;048
25766;1;RUE;ROGER RAMEAU;61.38;Appartement;3;93;064
25767;28;BD;ARISTIDE BRIAND;43.12;Appartement;3;93;048
25768;15;RUE;LUCIEN PIRON;68.11;Appartement;3;93;064
25769;3;RUE;DU DOC SEYER;29.25;Appartement;1;93;064
25770;12;RUE;MARCEL SEMBAT;15.83;Appartement;1;93;048
25771;131;RUE;DE PARIS;48.34;Appartement;3;93;048
25772;12;RUE;COLBERT;16.72;Appartement;1;93;048
25773;321;BD;DE LA BOISSIERE;41.63;Appartement;2;93;064
25774;14;RUE;DU QUATRIEME ZOUAVE;25.58;Appartement;1;93;064
25775;75;AV;ERNEST RENAN;34.43;Appartement;2;93;048
25776;60;BD;JEANNE D ARC;59.55;Appartement;4;93;048
25777;22;RUE;DE LA REVOLUTION;112.62;Appartement;1;93;048
25778;27;RUE;CLOTILDE GAILLARD;33.25;Appartement;1;93;048
25779;40;RUE;CONDORCET;39.13;Appartement;2;93;048
25780;72;AV;MEISSONIER;71.08;Maison;2;93;077
25781;16;RUE;LEO DESJARDINS;47.93;Appartement;2;93;077
25782;131;RUE;DE PARIS;44.51;Appartement;3;93;048
25783;116;RUE;DE LAGNY;21.63;Appartement;1;93;048
25784;62;RUE;DE ROSNY;41.7;Appartement;2;93;048
25785;66;RUE;DE PARIS;100.5;Appartement;3;93;048
25786;23;RUE;DENIS COUTURIER;68.14;Maison;3;93;048
25787;51;RUE;ARMAND CARREL;29.82;Appartement;2;93;048
25788;29;AV;PASTEUR;40.19;Appartement;1;93;048
25789;3;RUE;DU DOC SEYER;14.77;Appartement;1;93;064
25790;19;RUE;DES DEUX COMMUNES;46.76;Appartement;2;93;064
25791;23;RUE;DE ROSNY;68.51;Appartement;3;93;048
25792;105;GR;GRANDE RUE;53.44;Appartement;2;93;077
25793;14;BD;HENRI BARBUSSE;26.42;Appartement;2;93;048
25794;3;AV;LAGACHE;36.03;Appartement;1;93;077
25795;71;RUE;DES SORINS;19.82;Appartement;1;93;048
25796;15;RUE;JULIETTE DODU;59.7;Appartement;3;93;048
25797;83;RUE;DE LA FRATERNITE;48.93;Appartement;2;93;048
25798;11;VC;STR DES JASMINS;30.07;Appartement;2;93;048
25799;99;RUE;MARCEAU;64.32;Appartement;3;93;048
25800;85;RUE;DE LA SOLIDARITE;76.54;Appartement;4;93;048
25801;22;RUE;BAUDIN;109.86;Appartement;5;93;048
25802;39;BD;P VAILLANT COUTURIER;51.35;Appartement;3;93;048
25803;54;AV;DE ROSNY;64.89;Appartement;3;93;077
25804;18;RUE;DES CAPUCINES;34.9;Appartement;2;93;077
25805;42;AV;GABRIEL PERI;30.07;Appartement;2;93;048
25806;5;RUE;LUCIEN PIRON;54.66;Appartement;2;93;064
25807;4;ALL;DE LA DEUXIEME DB;12.6;Appartement;1;93;064
25808;30;RUE;MARCEAU;65.7;Appartement;3;93;048
25809;86;RUE;MOLIERE;115.42;Maison;4;93;048
25810;7;RUE;DU PRE GENTIL;96.01;Maison;4;93;064
25811;48;RUE;ERNEST SAVART;23.8;Appartement;1;93;048
25812;17;RUE;I ET F JOLIOT CURIE;81.77;Appartement;4;93;048
25813;173;RUE;DE PARIS;17.44;Appartement;2;93;048
25814;47;AV;DU PRESIDENT WILSON;61.35;Appartement;3;93;048
25815;11;AV;DROUOT;61.57;Appartement;2;93;077
25816;75;RUE;HOCHE;98.11;Appartement;3;93;048
25817;12;RUE;DANTON;70.22;Appartement;3;93;048
25818;12;MAIL;DU CENTRE VILLE;67.1;Appartement;3;93;064
25819;104;RUE;DU GEN LECLERC;39.65;Appartement;2;93;064
25820;16;RUE;DES CHANTEREINES;54;Appartement;2;93;048
25821;11;RUE;MONTGOLFIER;62.56;Maison;2;93;077
25822;2;RUE;SAINT DENIS;88.7;Appartement;4;93;064
25823;11;RUE;DES MYOSOTIS;88.75;Appartement;4;93;064
25824;50;RUE;DE LA REVOLUTION;73.57;Appartement;3;93;048
25825;132;RUE;HOCHE;103.15;Appartement;5;93;048
25826;151;RUE;DU GEN LECLERC;64.85;Appartement;3;93;064
25827;31;AV;DU GEN DE GAULLE;26.5;Appartement;1;93;064
